Data,,,Translation,,Code,Formatting
1633710843,81,12,Detector Off  (Veh Det #12),,,
1633710843,82,11,Detector On  (Veh Det #11),,,
1633710844,81,11,Detector Off  (Veh Det #11),,,
1633710845,82,15,Detector On  (Veh Det #15),,,
1633710846,81,2,Detector Off  (Veh Det #2),,,
1633710846,82,12,Detector On  (Veh Det #12),,,
1633710846,81,15,Detector Off  (Veh Det #15),,,
1633710846,82,2,Detector On  (Veh Det #2),,,
1633710846,81,12,Detector Off  (Veh Det #12),,,
1633710848,82,12,Detector On  (Veh Det #12),,,
1633710849,82,13,Detector On  (Veh Det #13),,,
1633710849,150,5,Coord Cycle State,,,
1633710849,150,1,Coord Cycle State,,,
1633710849,81,12,Detector Off  (Veh Det #12),,,
1633710850,81,13,Detector Off  (Veh Det #13),,,
1633710851,81,2,Detector Off  (Veh Det #2),,,
1633710854,4,2,Phase Gap Out  (Phase 2),,,
1633710857,81,1,Detector Off  (Veh Det #1),,,
1633710857,44,1,Phase Call Dropped  (Phase 1),,,
1633710862,82,11,Detector On  (Veh Det #11),,,
1633710862,82,2,Detector On  (Veh Det #2),,,
1633710863,81,11,Detector Off  (Veh Det #11),,,
1633710863,90,4,Ped Detector On  (Ped Det #4),,,
1633710863,45,4,Ped Call Registered  (Ped 4),,,
1633710863,89,4,Ped Detector Off  (Ped Det #4),,,
1633710865,81,2,Detector Off  (Veh Det #2),,,
1633710865,82,11,Detector On  (Veh Det #11),,,
1633710866,82,2,Detector On  (Veh Det #2),,,
1633710866,81,11,Detector Off  (Veh Det #11),,,
1633710867,82,11,Detector On  (Veh Det #11),,,
1633710868,81,11,Detector Off  (Veh Det #11),,,
1633710870,81,2,Detector Off  (Veh Det #2),,,
1633710870,82,11,Detector On  (Veh Det #11),,,
1633710870,82,2,Detector On  (Veh Det #2),,,
1633710870,82,10,Detector On  (Veh Det #10),,,
1633710870,22,2,Ped Begin Clearance  (Ped 2),,,
1633710870,42,2,Phase Hold Released  (Phase 2),,,
1633710870,46,2,Phase Omit On  (Phase 2),,,
1633710871,81,11,Detector Off  (Veh Det #11),,,
1633710871,81,10,Detector Off  (Veh Det #10),,,
1633710871,82,10,Detector On  (Veh Det #10),,,
1633710871,81,10,Detector Off  (Veh Det #10),,,
1633710871,82,16,Detector On  (Veh Det #16),,,
1633710872,82,1,Detector On  (Veh Det #1),,,
1633710872,2,1,Phase Check  (Phase 1),,,
1633710872,43,1,Phase Call Registered  (Phase 1),,,
1633710872,81,16,Detector Off  (Veh Det #16),,,
1633710873,81,2,Detector Off  (Veh Det #2),,,
1633710875,82,12,Detector On  (Veh Det #12),,,
1633710876,82,2,Detector On  (Veh Det #2),,,
1633710876,81,12,Detector Off  (Veh Det #12),,,
1633710876,82,16,Detector On  (Veh Det #16),,,
1633710877,82,10,Detector On  (Veh Det #10),,,
1633710878,81,16,Detector Off  (Veh Det #16),,,
1633710878,81,10,Detector Off  (Veh Det #10),,,
1633710879,82,11,Detector On  (Veh Det #11),,,
1633710880,81,11,Detector Off  (Veh Det #11),,,
1633710881,81,2,Detector Off  (Veh Det #2),,,
1633710884,4,2,Phase Gap Out  (Phase 2),,,
1633710884,82,11,Detector On  (Veh Det #11),,,
1633710884,82,2,Detector On  (Veh Det #2),,,
1633710885,81,11,Detector Off  (Veh Det #11),,,
1633710885,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633710885,7,2,Phase Green Term  (Phase 2),,,
1633710885,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633710885,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633710885,47,2,Phase Omit Off  (Phase 2),,,
1633710885,47,4,Phase Omit Off  (Phase 4),,,
1633710885,49,4,Ped Omit Off  (Ped 4),,,
1633710885,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633710886,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633710886,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633710886,2,2,Phase Check  (Phase 2),,,
1633710886,47,1,Phase Omit Off  (Phase 1),,,
1633710886,49,1,Ped Omit Off  (Ped 1),,,
1633710887,81,2,Detector Off  (Veh Det #2),,,
1633710887,82,10,Detector On  (Veh Det #10),,,
1633710888,81,10,Detector Off  (Veh Det #10),,,
1633710888,82,2,Detector On  (Veh Det #2),,,
1633710889,82,10,Detector On  (Veh Det #10),,,
1633710889,9,2,Phase End Yellow Cl  (Phase 2),,,
1633710889,10,2,Phase Begin Red Cl  (Phase 2),,,
1633710889,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633710890,81,10,Detector Off  (Veh Det #10),,,
1633710890,82,10,Detector On  (Veh Det #10),,,
1633710890,12,2,Phase Inactive  (Phase 2),,,
1633710890,11,2,Phase End Red Cl  (Phase 2),,,
1633710890,0,4,Phase On  (Phase 4),,,
1633710890,1,4,Phase Begin Green  (Phase 4),,,
1633710890,21,4,Ped Begin Walk  (Ped 4),,,
1633710890,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633710890,31,1,Barrier Term  (Preceding Phase 1),,,
1633710891,81,10,Detector Off  (Veh Det #10),,,
1633710891,48,4,Ped Omit On  (Ped 4),,,
1633710891,41,2,Phase Hold Active  (Phase 2),,,
1633710891,82,9,Detector On  (Veh Det #9),,,
1633710894,81,9,Detector Off  (Veh Det #9),,,
1633710894,82,16,Detector On  (Veh Det #16),,,
1633710894,82,15,Detector On  (Veh Det #15),,,
1633710895,81,15,Detector Off  (Veh Det #15),,,
1633710895,82,10,Detector On  (Veh Det #10),,,
1633710895,82,11,Detector On  (Veh Det #11),,,
1633710895,82,15,Detector On  (Veh Det #15),,,
1633710896,81,16,Detector Off  (Veh Det #16),,,
1633710896,81,15,Detector Off  (Veh Det #15),,,
1633710896,3,4,Phase Min Complete  (Phase 4),,,
1633710897,81,11,Detector Off  (Veh Det #11),,,
1633710897,82,9,Detector On  (Veh Det #9),,,
1633710897,81,10,Detector Off  (Veh Det #10),,,
1633710897,82,15,Detector On  (Veh Det #15),,,
1633710897,81,15,Detector Off  (Veh Det #15),,,
1633710897,22,4,Ped Begin Clearance  (Ped 4),,,
1633710898,82,15,Detector On  (Veh Det #15),,,
1633710898,81,9,Detector Off  (Veh Det #9),,,
1633710899,82,16,Detector On  (Veh Det #16),,,
1633710900,82,11,Detector On  (Veh Det #11),,,
1633710900,81,15,Detector Off  (Veh Det #15),,,
1633710903,82,15,Detector On  (Veh Det #15),,,
1633710904,81,15,Detector Off  (Veh Det #15),,,
1633710906,82,15,Detector On  (Veh Det #15),,,
1633710907,82,14,Detector On  (Veh Det #14),,,
1633710907,81,15,Detector Off  (Veh Det #15),,,
1633710908,81,14,Detector Off  (Veh Det #14),,,
1633710909,82,15,Detector On  (Veh Det #15),,,
1633710909,81,15,Detector Off  (Veh Det #15),,,
1633710909,82,15,Detector On  (Veh Det #15),,,
1633710910,46,4,Phase Omit On  (Phase 4),,,
1633710910,81,15,Detector Off  (Veh Det #15),,,
1633710916,82,13,Detector On  (Veh Det #13),,,
1633710916,81,13,Detector Off  (Veh Det #13),,,
1633710918,82,13,Detector On  (Veh Det #13),,,
1633710918,23,4,Ped Begin Don’t Walk  (Ped 4),,,
1633710919,81,13,Detector Off  (Veh Det #13),,,
1633710921,7,4,Phase Green Term  (Phase 4),,,
1633710921,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633710921,6,4,Phase Force Off  (Phase 4),,,
1633710921,2,4,Phase Check  (Phase 4),,,
1633710923,46,1,Phase Omit On  (Phase 1),,,
1633710923,82,14,Detector On  (Veh Det #14),,,
1633710924,82,13,Detector On  (Veh Det #13),,,
1633710924,81,14,Detector Off  (Veh Det #14),,,
1633710925,9,4,Phase End Yellow Cl  (Phase 4),,,
1633710925,10,4,Phase Begin Red Cl  (Phase 4),,,
1633710925,81,13,Detector Off  (Veh Det #13),,,
1633710926,12,4,Phase Inactive  (Phase 4),,,
1633710926,11,4,Phase End Red Cl  (Phase 4),,,
1633710926,0,1,Phase On  (Phase 1),,,
1633710926,1,1,Phase Begin Green  (Phase 1),,,
1633710926,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633710926,31,1,Barrier Term  (Preceding Phase 1),,,
1633710931,81,1,Detector Off  (Veh Det #1),,,
1633710931,44,1,Phase Call Dropped  (Phase 1),,,
1633710932,3,1,Phase Min Complete  (Phase 1),,,
1633710933,82,1,Detector On  (Veh Det #1),,,
1633710933,43,1,Phase Call Registered  (Phase 1),,,
1633710934,7,1,Phase Green Term  (Phase 1),,,
1633710934,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633710934,6,1,Phase Force Off  (Phase 1),,,
1633710934,2,1,Phase Check  (Phase 1),,,
1633710935,81,1,Detector Off  (Veh Det #1),,,
1633710935,44,1,Phase Call Dropped  (Phase 1),,,
1633710935,82,1,Detector On  (Veh Det #1),,,
1633710935,2,1,Phase Check  (Phase 1),,,
1633710935,43,1,Phase Call Registered  (Phase 1),,,
1633710935,82,10,Detector On  (Veh Det #10),,,
1633710936,81,10,Detector Off  (Veh Det #10),,,
1633710936,81,16,Detector Off  (Veh Det #16),,,
1633710937,81,1,Detector Off  (Veh Det #1),,,
1633710937,44,1,Phase Call Dropped  (Phase 1),,,
1633710938,9,1,Phase End Yellow Cl  (Phase 1),,,
1633710938,10,1,Phase Begin Red Cl  (Phase 1),,,
1633710938,82,1,Detector On  (Veh Det #1),,,
1633710938,2,1,Phase Check  (Phase 1),,,
1633710938,43,1,Phase Call Registered  (Phase 1),,,
1633710938,81,1,Detector Off  (Veh Det #1),,,
1633710938,44,1,Phase Call Dropped  (Phase 1),,,
1633710939,150,5,Coord Cycle State,,,
1633710939,12,1,Phase Inactive  (Phase 1),,,
1633710939,11,1,Phase End Red Cl  (Phase 1),,,
1633710939,0,2,Phase On  (Phase 2),,,
1633710939,1,2,Phase Begin Green  (Phase 2),,,
1633710939,21,2,Ped Begin Walk  (Ped 2),,,
1633710939,1102,2,Bike Call Off  (Phase 2),,,
1633710939,48,1,Ped Omit On  (Ped 1),,,
1633710939,150,1,Coord Cycle State,,,
1633710939,1103,2,Bike Call On  (Phase 2),,,
1633710939,82,15,Detector On  (Veh Det #15),,,
1633710939,82,16,Detector On  (Veh Det #16),,,
1633710939,81,16,Detector Off  (Veh Det #16),,,
1633710939,82,16,Detector On  (Veh Det #16),,,
1633710940,82,1,Detector On  (Veh Det #1),,,
1633710940,2,1,Phase Check  (Phase 1),,,
1633710940,43,1,Phase Call Registered  (Phase 1),,,
1633710940,81,15,Detector Off  (Veh Det #15),,,
1633710940,81,16,Detector Off  (Veh Det #16),,,
1633710945,81,11,Detector Off  (Veh Det #11),,,
1633710947,3,2,Phase Min Complete  (Phase 2),,,
1633710947,82,11,Detector On  (Veh Det #11),,,
1633710948,81,11,Detector Off  (Veh Det #11),,,
1633710949,82,11,Detector On  (Veh Det #11),,,
1633710950,81,11,Detector Off  (Veh Det #11),,,
1633710952,81,2,Detector Off  (Veh Det #2),,,
1633710953,82,11,Detector On  (Veh Det #11),,,
1633710953,82,2,Detector On  (Veh Det #2),,,
1633710953,81,11,Detector Off  (Veh Det #11),,,
1633710955,82,11,Detector On  (Veh Det #11),,,
1633710955,81,2,Detector Off  (Veh Det #2),,,
1633710956,82,2,Detector On  (Veh Det #2),,,
1633710956,81,11,Detector Off  (Veh Det #11),,,
1633710958,82,14,Detector On  (Veh Det #14),,,
1633710958,82,11,Detector On  (Veh Det #11),,,
1633710959,81,11,Detector Off  (Veh Det #11),,,
1633710959,81,14,Detector Off  (Veh Det #14),,,
1633710959,82,10,Detector On  (Veh Det #10),,,
1633710960,82,11,Detector On  (Veh Det #11),,,
1633710960,81,10,Detector Off  (Veh Det #10),,,
1633710960,22,2,Ped Begin Clearance  (Ped 2),,,
1633710960,42,2,Phase Hold Released  (Phase 2),,,
1633710960,46,2,Phase Omit On  (Phase 2),,,
1633710961,81,11,Detector Off  (Veh Det #11),,,
1633710961,82,10,Detector On  (Veh Det #10),,,
1633710962,82,12,Detector On  (Veh Det #12),,,
1633710962,81,10,Detector Off  (Veh Det #10),,,
1633710963,82,9,Detector On  (Veh Det #9),,,
1633710963,81,12,Detector Off  (Veh Det #12),,,
1633710963,81,9,Detector Off  (Veh Det #9),,,
1633710963,82,10,Detector On  (Veh Det #10),,,
1633710963,82,9,Detector On  (Veh Det #9),,,
1633710964,81,9,Detector Off  (Veh Det #9),,,
1633710964,81,10,Detector Off  (Veh Det #10),,,
1633710964,82,11,Detector On  (Veh Det #11),,,
1633710965,81,11,Detector Off  (Veh Det #11),,,
1633710966,81,2,Detector Off  (Veh Det #2),,,
1633710967,82,10,Detector On  (Veh Det #10),,,
1633710967,82,2,Detector On  (Veh Det #2),,,
1633710967,82,11,Detector On  (Veh Det #11),,,
1633710968,81,10,Detector Off  (Veh Det #10),,,
1633710968,81,11,Detector Off  (Veh Det #11),,,
1633710968,82,9,Detector On  (Veh Det #9),,,
1633710968,82,10,Detector On  (Veh Det #10),,,
1633710969,81,9,Detector Off  (Veh Det #9),,,
1633710969,82,9,Detector On  (Veh Det #9),,,
1633710969,81,10,Detector Off  (Veh Det #10),,,
1633710970,81,9,Detector Off  (Veh Det #9),,,
1633710971,82,12,Detector On  (Veh Det #12),,,
1633710972,81,12,Detector Off  (Veh Det #12),,,
1633710972,82,10,Detector On  (Veh Det #10),,,
1633710973,82,11,Detector On  (Veh Det #11),,,
1633710974,81,10,Detector Off  (Veh Det #10),,,
1633710974,81,11,Detector Off  (Veh Det #11),,,
1633710974,82,10,Detector On  (Veh Det #10),,,
1633710975,81,10,Detector Off  (Veh Det #10),,,
1633710975,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633710975,7,2,Phase Green Term  (Phase 2),,,
1633710975,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633710975,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633710975,47,2,Phase Omit Off  (Phase 2),,,
1633710975,47,4,Phase Omit Off  (Phase 4),,,
1633710975,49,4,Ped Omit Off  (Ped 4),,,
1633710975,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633710975,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633710975,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633710975,2,2,Phase Check  (Phase 2),,,
1633710975,47,1,Phase Omit Off  (Phase 1),,,
1633710975,49,1,Ped Omit Off  (Ped 1),,,
1633710976,82,9,Detector On  (Veh Det #9),,,
1633710977,81,2,Detector Off  (Veh Det #2),,,
1633710977,81,9,Detector Off  (Veh Det #9),,,
1633710977,82,2,Detector On  (Veh Det #2),,,
1633710979,9,2,Phase End Yellow Cl  (Phase 2),,,
1633710979,10,2,Phase Begin Red Cl  (Phase 2),,,
1633710979,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633710980,82,11,Detector On  (Veh Det #11),,,
1633710980,82,10,Detector On  (Veh Det #10),,,
1633710980,81,10,Detector Off  (Veh Det #10),,,
1633710980,12,2,Phase Inactive  (Phase 2),,,
1633710980,11,2,Phase End Red Cl  (Phase 2),,,
1633710980,0,4,Phase On  (Phase 4),,,
1633710980,1,4,Phase Begin Green  (Phase 4),,,
1633710980,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633710980,31,1,Barrier Term  (Preceding Phase 1),,,
1633710980,48,4,Ped Omit On  (Ped 4),,,
1633710980,41,2,Phase Hold Active  (Phase 2),,,
1633710982,82,10,Detector On  (Veh Det #10),,,
1633710982,82,12,Detector On  (Veh Det #12),,,
1633710983,81,10,Detector Off  (Veh Det #10),,,
1633710983,82,10,Detector On  (Veh Det #10),,,
1633710984,81,10,Detector Off  (Veh Det #10),,,
1633710984,81,12,Detector Off  (Veh Det #12),,,
1633710985,81,4,Detector Off  (Veh Det #4),,,
1633710985,44,4,Phase Call Dropped  (Phase 4),,,
1633710985,81,11,Detector Off  (Veh Det #11),,,
1633710986,3,4,Phase Min Complete  (Phase 4),,,
1633710986,82,15,Detector On  (Veh Det #15),,,
1633710987,82,4,Detector On  (Veh Det #4),,,
1633710987,43,4,Phase Call Registered  (Phase 4),,,
1633710987,82,10,Detector On  (Veh Det #10),,,
1633710987,81,15,Detector Off  (Veh Det #15),,,
1633710987,81,10,Detector Off  (Veh Det #10),,,
1633710988,82,10,Detector On  (Veh Det #10),,,
1633710988,81,4,Detector Off  (Veh Det #4),,,
1633710988,44,4,Phase Call Dropped  (Phase 4),,,
1633710989,81,10,Detector Off  (Veh Det #10),,,
1633710990,82,9,Detector On  (Veh Det #9),,,
1633710990,82,15,Detector On  (Veh Det #15),,,
1633710990,82,4,Detector On  (Veh Det #4),,,
1633710990,43,4,Phase Call Registered  (Phase 4),,,
1633710990,81,15,Detector Off  (Veh Det #15),,,
1633710991,81,9,Detector Off  (Veh Det #9),,,
1633710991,81,4,Detector Off  (Veh Det #4),,,
1633710991,44,4,Phase Call Dropped  (Phase 4),,,
1633710994,7,4,Phase Green Term  (Phase 4),,,
1633710994,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633710994,4,4,Phase Gap Out  (Phase 4),,,
1633710998,9,4,Phase End Yellow Cl  (Phase 4),,,
1633710998,10,4,Phase Begin Red Cl  (Phase 4),,,
1633710999,82,4,Detector On  (Veh Det #4),,,
1633710999,82,13,Detector On  (Veh Det #13),,,
1633710999,2,4,Phase Check  (Phase 4),,,
1633710999,43,4,Phase Call Registered  (Phase 4),,,
1633710999,12,4,Phase Inactive  (Phase 4),,,
1633710999,11,4,Phase End Red Cl  (Phase 4),,,
1633710999,0,1,Phase On  (Phase 1),,,
1633710999,1,1,Phase Begin Green  (Phase 1),,,
1633710999,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633710999,31,1,Barrier Term  (Preceding Phase 1),,,
1633710999,46,4,Phase Omit On  (Phase 4),,,
1633711000,81,13,Detector Off  (Veh Det #13),,,
1633711003,82,13,Detector On  (Veh Det #13),,,
1633711004,81,13,Detector Off  (Veh Det #13),,,
1633711005,3,1,Phase Min Complete  (Phase 1),,,
1633711006,82,14,Detector On  (Veh Det #14),,,
1633711006,81,1,Detector Off  (Veh Det #1),,,
1633711006,81,14,Detector Off  (Veh Det #14),,,
1633711006,44,1,Phase Call Dropped  (Phase 1),,,
1633711007,7,1,Phase Green Term  (Phase 1),,,
1633711007,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633711007,6,1,Phase Force Off  (Phase 1),,,
1633711009,82,14,Detector On  (Veh Det #14),,,
1633711009,82,16,Detector On  (Veh Det #16),,,
1633711010,81,14,Detector Off  (Veh Det #14),,,
1633711010,82,1,Detector On  (Veh Det #1),,,
1633711010,2,1,Phase Check  (Phase 1),,,
1633711010,43,1,Phase Call Registered  (Phase 1),,,
1633711010,81,16,Detector Off  (Veh Det #16),,,
1633711011,82,10,Detector On  (Veh Det #10),,,
1633711011,82,13,Detector On  (Veh Det #13),,,
1633711011,81,13,Detector Off  (Veh Det #13),,,
1633711011,9,1,Phase End Yellow Cl  (Phase 1),,,
1633711011,10,1,Phase Begin Red Cl  (Phase 1),,,
1633711012,81,10,Detector Off  (Veh Det #10),,,
1633711012,12,1,Phase Inactive  (Phase 1),,,
1633711012,11,1,Phase End Red Cl  (Phase 1),,,
1633711012,0,2,Phase On  (Phase 2),,,
1633711012,1,2,Phase Begin Green  (Phase 2),,,
1633711012,21,2,Ped Begin Walk  (Ped 2),,,
1633711012,1102,2,Bike Call Off  (Phase 2),,,
1633711012,82,16,Detector On  (Veh Det #16),,,
1633711012,1103,2,Bike Call On  (Phase 2),,,
1633711012,48,1,Ped Omit On  (Ped 1),,,
1633711013,82,15,Detector On  (Veh Det #15),,,
1633711013,81,1,Detector Off  (Veh Det #1),,,
1633711013,44,1,Phase Call Dropped  (Phase 1),,,
1633711014,82,1,Detector On  (Veh Det #1),,,
1633711014,2,1,Phase Check  (Phase 1),,,
1633711014,43,1,Phase Call Registered  (Phase 1),,,
1633711014,81,16,Detector Off  (Veh Det #16),,,
1633711015,81,15,Detector Off  (Veh Det #15),,,
1633711015,82,16,Detector On  (Veh Det #16),,,
1633711015,46,1,Phase Omit On  (Phase 1),,,
1633711016,82,14,Detector On  (Veh Det #14),,,
1633711017,81,16,Detector Off  (Veh Det #16),,,
1633711018,81,14,Detector Off  (Veh Det #14),,,
1633711019,82,11,Detector On  (Veh Det #11),,,
1633711020,3,2,Phase Min Complete  (Phase 2),,,
1633711021,81,11,Detector Off  (Veh Det #11),,,
1633711022,82,11,Detector On  (Veh Det #11),,,
1633711023,81,11,Detector Off  (Veh Det #11),,,
1633711024,82,12,Detector On  (Veh Det #12),,,
1633711025,81,12,Detector Off  (Veh Det #12),,,
1633711026,82,11,Detector On  (Veh Det #11),,,
1633711027,82,12,Detector On  (Veh Det #12),,,
1633711027,81,11,Detector Off  (Veh Det #11),,,
1633711027,81,12,Detector Off  (Veh Det #12),,,
1633711028,150,5,Coord Cycle State,,,
1633711029,81,2,Detector Off  (Veh Det #2),,,
1633711029,150,1,Coord Cycle State,,,
1633711030,82,11,Detector On  (Veh Det #11),,,
1633711030,82,2,Detector On  (Veh Det #2),,,
1633711031,81,11,Detector Off  (Veh Det #11),,,
1633711032,82,15,Detector On  (Veh Det #15),,,
1633711033,81,2,Detector Off  (Veh Det #2),,,
1633711033,82,11,Detector On  (Veh Det #11),,,
1633711033,82,2,Detector On  (Veh Det #2),,,
1633711034,81,11,Detector Off  (Veh Det #11),,,
1633711035,81,2,Detector Off  (Veh Det #2),,,
1633711036,82,12,Detector On  (Veh Det #12),,,
1633711036,82,2,Detector On  (Veh Det #2),,,
1633711036,81,12,Detector Off  (Veh Det #12),,,
1633711038,81,2,Detector Off  (Veh Det #2),,,
1633711041,4,2,Phase Gap Out  (Phase 2),,,
1633711041,82,11,Detector On  (Veh Det #11),,,
1633711041,82,2,Detector On  (Veh Det #2),,,
1633711041,81,11,Detector Off  (Veh Det #11),,,
1633711043,81,2,Detector Off  (Veh Det #2),,,
1633711043,82,12,Detector On  (Veh Det #12),,,
1633711043,82,2,Detector On  (Veh Det #2),,,
1633711044,81,12,Detector Off  (Veh Det #12),,,
1633711045,81,2,Detector Off  (Veh Det #2),,,
1633711045,82,13,Detector On  (Veh Det #13),,,
1633711046,81,13,Detector Off  (Veh Det #13),,,
1633711047,82,12,Detector On  (Veh Det #12),,,
1633711047,82,2,Detector On  (Veh Det #2),,,
1633711047,82,14,Detector On  (Veh Det #14),,,
1633711048,81,12,Detector Off  (Veh Det #12),,,
1633711049,81,14,Detector Off  (Veh Det #14),,,
1633711049,82,9,Detector On  (Veh Det #9),,,
1633711050,81,2,Detector Off  (Veh Det #2),,,
1633711050,82,2,Detector On  (Veh Det #2),,,
1633711050,81,9,Detector Off  (Veh Det #9),,,
1633711050,22,2,Ped Begin Clearance  (Ped 2),,,
1633711050,42,2,Phase Hold Released  (Phase 2),,,
1633711050,46,2,Phase Omit On  (Phase 2),,,
1633711051,82,10,Detector On  (Veh Det #10),,,
1633711051,81,10,Detector Off  (Veh Det #10),,,
1633711052,82,11,Detector On  (Veh Det #11),,,
1633711053,81,11,Detector Off  (Veh Det #11),,,
1633711053,82,10,Detector On  (Veh Det #10),,,
1633711054,81,10,Detector Off  (Veh Det #10),,,
1633711055,82,11,Detector On  (Veh Det #11),,,
1633711056,81,11,Detector Off  (Veh Det #11),,,
1633711057,82,10,Detector On  (Veh Det #10),,,
1633711057,81,10,Detector Off  (Veh Det #10),,,
1633711057,82,10,Detector On  (Veh Det #10),,,
1633711057,82,11,Detector On  (Veh Det #11),,,
1633711058,81,10,Detector Off  (Veh Det #10),,,
1633711058,81,11,Detector Off  (Veh Det #11),,,
1633711059,81,2,Detector Off  (Veh Det #2),,,
1633711060,82,10,Detector On  (Veh Det #10),,,
1633711060,82,2,Detector On  (Veh Det #2),,,
1633711060,82,11,Detector On  (Veh Det #11),,,
1633711060,81,10,Detector Off  (Veh Det #10),,,
1633711061,81,11,Detector Off  (Veh Det #11),,,
1633711063,82,11,Detector On  (Veh Det #11),,,
1633711063,82,10,Detector On  (Veh Det #10),,,
1633711063,81,11,Detector Off  (Veh Det #11),,,
1633711064,81,10,Detector Off  (Veh Det #10),,,
1633711064,82,9,Detector On  (Veh Det #9),,,
