Data,,,Translation,,Code,Formatting
1633707140,82,15,Detector Off  (Veh Det #15),,,
1633707143,81,15,Detector On  (Veh Det #13),,,
1633707144,82,13,Phase Omit On  (Phase 4),,,
1633707145,46,4,Detector Off  (Veh Det #13),,,
1633707149,81,13,Detector On  (Veh Det #15),,,
1633707149,82,15,Detector Off  (Veh Det #15),,,
1633707152,81,15,Detector On  (Veh Det #15),,,
1633707153,82,15,Detector Off  (Veh Det #15),,,
1633707153,81,15,Ped Begin Don’t Walk  (Ped 4),,,
1633707154,23,4,Detector On  (Veh Det #14),,,
1633707155,82,14,Detector Off  (Veh Det #14),,,
1633707155,81,14,Phase Green Term  (Phase 4),,,
1633707155,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633707155,8,4,Phase Force Off  (Phase 4),,,
1633707155,6,4,Phase Check  (Phase 4),,,
1633707157,2,4,Detector On  (Veh Det #15),,,
1633707157,82,15,Phase Omit On  (Phase 1),,,
1633707157,46,1,Detector On  (Veh Det #14),,,
1633707158,82,14,Detector Off  (Veh Det #15),,,
1633707159,81,15,Detector Off  (Veh Det #14),,,
1633707159,81,14,Phase End Yellow Cl  (Phase 4),,,
1633707159,9,4,Phase Begin Red Cl  (Phase 4),,,
1633707160,10,4,Phase Inactive  (Phase 4),,,
1633707160,12,4,Phase End Red Cl  (Phase 4),,,
1633707160,11,4,Phase On  (Phase 1),,,
1633707160,0,1,Phase Begin Green  (Phase 1),,,
1633707160,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633707160,61,1,Barrier Term  (Preceding Phase 1),,,
1633707160,31,1,Detector On  (Veh Det #14),,,
1633707162,82,14,Detector On  (Veh Det #15),,,
1633707163,82,15,Detector Off  (Veh Det #14),,,
1633707164,81,14,Detector Off  (Veh Det #15),,,
1633707164,81,15,Detector On  (Veh Det #15),,,
1633707164,82,15,Detector Off  (Veh Det #15),,,
1633707165,81,15,Detector On  (Veh Det #14),,,
1633707166,82,14,Detector Off  (Veh Det #14),,,
1633707166,81,14,Detector On  (Veh Det #14),,,
1633707166,82,14,Phase Min Complete  (Phase 1),,,
1633707168,3,1,Detector On  (Veh Det #16),,,
1633707168,82,16,Phase Green Term  (Phase 1),,,
1633707168,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633707168,8,1,Phase Force Off  (Phase 1),,,
1633707168,6,1,Phase Check  (Phase 1),,,
1633707168,2,1,Detector Off  (Veh Det #16),,,
1633707171,81,16,Detector Off  (Veh Det #1),,,
1633707171,81,1,Phase Call Dropped  (Phase 1),,,
1633707172,44,1,Phase End Yellow Cl  (Phase 1),,,
1633707172,9,1,Phase Begin Red Cl  (Phase 1),,,
1633707173,10,1,Coord Cycle State,,,
1633707173,150,5,Phase Inactive  (Phase 1),,,
1633707173,12,1,Phase End Red Cl  (Phase 1),,,
1633707173,11,1,Phase On  (Phase 2),,,
1633707173,0,2,Phase Begin Green  (Phase 2),,,
1633707173,1,2,Ped Begin Walk  (Ped 2),,,
1633707173,21,2,Bike Call Off  (Phase 2),,,
1633707173,1102,2,Ped Omit On  (Ped 1),,,
1633707173,48,1,Coord Cycle State,,,
1633707173,150,1,Bike Call On  (Phase 2),,,
1633707174,1103,2,Detector Off  (Veh Det #14),,,
1633707180,81,14,Detector Off  (Veh Det #11),,,
1633707180,81,11,Detector On  (Veh Det #14),,,
1633707181,82,14,Detector On  (Veh Det #9),,,
1633707181,82,9,Detector Off  (Veh Det #9),,,
1633707181,81,9,Detector On  (Veh Det #9),,,
1633707181,82,9,Phase Min Complete  (Phase 2),,,
1633707182,3,2,Detector On  (Veh Det #16),,,
1633707182,82,16,Detector Off  (Veh Det #9),,,
1633707182,81,9,Detector On  (Veh Det #13),,,
1633707182,82,13,Detector Off  (Veh Det #16),,,
1633707183,81,16,Detector On  (Veh Det #1),,,
1633707183,82,1,Phase Check  (Phase 1),,,
1633707183,2,1,Phase Call Registered  (Phase 1),,,
1633707183,43,1,Detector Off  (Veh Det #14),,,
1633707184,81,14,Detector On  (Veh Det #11),,,
1633707185,82,11,Detector Off  (Veh Det #2),,,
1633707185,81,2,Ped Begin Clearance  (Ped 2),,,
1633707185,22,2,Phase Hold Released  (Phase 2),,,
1633707185,42,2,Phase Omit On  (Phase 2),,,
1633707185,46,2,Detector On  (Veh Det #2),,,
1633707186,82,2,Detector Off  (Veh Det #11),,,
1633707187,81,11,Detector On  (Veh Det #9),,,
1633707187,82,9,Detector On  (Veh Det #11),,,
1633707188,82,11,Detector Off  (Veh Det #9),,,
1633707188,81,9,Detector On  (Veh Det #12),,,
1633707188,82,12,Detector On  (Veh Det #16),,,
1633707188,82,16,Detector Off  (Veh Det #16),,,
1633707189,81,16,Detector Off  (Veh Det #11),,,
1633707189,81,11,Detector Off  (Veh Det #12),,,
1633707190,81,12,Detector On  (Veh Det #10),,,
1633707190,82,10,Detector Off  (Veh Det #10),,,
1633707191,81,10,Detector On  (Veh Det #12),,,
1633707192,82,12,Detector Off  (Veh Det #12),,,
1633707193,81,12,Detector On  (Veh Det #12),,,
1633707194,82,12,Detector Off  (Veh Det #12),,,
1633707195,81,12,Detector On  (Veh Det #11),,,
1633707196,82,11,Detector On  (Veh Det #16),,,
1633707196,82,16,Detector Off  (Veh Det #11),,,
1633707196,81,11,Detector On  (Veh Det #14),,,
1633707197,82,14,Detector Off  (Veh Det #16),,,
1633707197,81,16,Detector On  (Veh Det #10),,,
1633707197,82,10,Detector Off  (Veh Det #10),,,
1633707197,81,10,Detector On  (Veh Det #10),,,
1633707198,82,10,Detector Off  (Veh Det #10),,,
1633707199,81,10,Detector On  (Veh Det #12),,,
1633707199,82,12,Detector On  (Veh Det #11),,,
1633707199,82,11,Detector Off  (Veh Det #12),,,
1633707199,81,12,Detector On  (Veh Det #9),,,
1633707199,82,9,Detector Off  (Veh Det #11),,,
1633707200,81,11,Detector Off  (Veh Det #9),,,
1633707200,81,9,Detector On  (Veh Det #16),,,
1633707200,82,16,Coord Phase Yield Pt  (Phase 4),,,
1633707200,151,4,Phase Green Term  (Phase 2),,,
1633707200,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633707200,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633707200,23,2,Phase Omit Off  (Phase 2),,,
1633707200,47,2,Phase Omit Off  (Phase 4),,,
1633707200,47,4,Ped Omit Off  (Ped 4),,,
1633707200,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633707200,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633707200,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633707200,151,3,Phase Check  (Phase 2),,,
1633707200,2,2,Phase Omit Off  (Phase 1),,,
1633707200,47,1,Ped Omit Off  (Ped 1),,,
1633707200,49,1,Detector Off  (Veh Det #16),,,
1633707202,81,16,Detector On  (Veh Det #12),,,
1633707202,82,12,Detector Off  (Veh Det #2),,,
1633707202,81,2,Detector Off  (Veh Det #12),,,
1633707202,81,12,Detector On  (Veh Det #2),,,
1633707203,82,2,Detector On  (Veh Det #9),,,
1633707204,82,9,Detector Off  (Veh Det #2),,,
1633707204,81,2,Phase End Yellow Cl  (Phase 2),,,
1633707204,9,2,Phase Begin Red Cl  (Phase 2),,,
1633707204,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633707204,64,1,Detector On  (Veh Det #2),,,
1633707205,82,2,Detector Off  (Veh Det #9),,,
1633707205,81,9,Detector On  (Veh Det #12),,,
1633707205,82,12,Detector On  (Veh Det #16),,,
1633707205,82,16,Phase Inactive  (Phase 2),,,
1633707205,12,2,Phase End Red Cl  (Phase 2),,,
1633707205,11,2,Phase On  (Phase 4),,,
1633707205,0,4,Phase Begin Green  (Phase 4),,,
1633707205,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633707205,65,1,Barrier Term  (Preceding Phase 1),,,
1633707205,31,1,Ped Omit On  (Ped 4),,,
1633707205,48,4,Phase Hold Active  (Phase 2),,,
1633707205,41,2,Detector Off  (Veh Det #12),,,
1633707206,81,12,Detector Off  (Veh Det #16),,,
1633707208,81,16,Detector On  (Veh Det #10),,,
1633707208,82,10,Detector On  (Veh Det #12),,,
1633707208,82,12,Detector Off  (Veh Det #10),,,
1633707208,81,10,Detector On  (Veh Det #10),,,
1633707209,82,10,Detector Off  (Veh Det #10),,,
1633707209,81,10,Detector Off  (Veh Det #12),,,
1633707210,81,12,Detector On  (Veh Det #11),,,
1633707211,82,11,Detector On  (Veh Det #15),,,
1633707211,82,15,Detector Off  (Veh Det #11),,,
1633707211,81,11,Phase Min Complete  (Phase 4),,,
1633707216,3,4,Detector On  (Veh Det #11),,,
1633707216,82,11,Detector Off  (Veh Det #13),,,
1633707217,81,13,Detector Off  (Veh Det #14),,,
1633707218,81,14,Detector Off  (Veh Det #11),,,
1633707219,81,11,Detector On  (Veh Det #11),,,
1633707220,82,11,Detector On  (Veh Det #14),,,
1633707220,82,14,Detector Off  (Veh Det #15),,,
1633707221,81,15,Detector Off  (Veh Det #14),,,
1633707222,81,14,Detector On  (Veh Det #14),,,
1633707222,82,14,Detector Off  (Veh Det #14),,,
1633707224,81,14,Detector On  (Veh Det #13),,,
1633707224,82,13,Phase Omit On  (Phase 4),,,
1633707224,46,4,Detector Off  (Veh Det #13),,,
1633707224,81,13,Detector On  (Veh Det #15),,,
1633707225,82,15,Detector Off  (Veh Det #15),,,
1633707225,81,15,Detector On  (Veh Det #12),,,
1633707225,82,12,Detector On  (Veh Det #15),,,
1633707227,82,15,Detector Off  (Veh Det #12),,,
1633707227,81,12,Detector Off  (Veh Det #15),,,
1633707229,81,15,Detector On  (Veh Det #15),,,
1633707229,82,15,Detector Off  (Veh Det #4),,,
1633707229,81,4,Phase Call Dropped  (Phase 4),,,
1633707229,44,4,Detector On  (Veh Det #4),,,
1633707229,82,4,Phase Call Registered  (Phase 4),,,
1633707229,43,4,Detector Off  (Veh Det #15),,,
1633707231,81,15,Detector Off  (Veh Det #4),,,
1633707231,81,4,Phase Call Dropped  (Phase 4),,,
1633707231,44,4,Detector On  (Veh Det #15),,,
1633707232,82,15,Detector On  (Veh Det #4),,,
1633707232,82,4,Phase Call Registered  (Phase 4),,,
1633707232,43,4,Detector Off  (Veh Det #15),,,
1633707234,81,15,Detector Off  (Veh Det #4),,,
1633707234,81,4,Phase Call Dropped  (Phase 4),,,
1633707235,44,4,Detector On  (Veh Det #15),,,
1633707235,82,15,Phase Green Term  (Phase 4),,,
1633707235,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633707235,8,4,Phase Force Off  (Phase 4),,,
1633707235,6,4,Detector On  (Veh Det #4),,,
1633707235,82,4,Phase Check  (Phase 4),,,
1633707235,2,4,Phase Call Registered  (Phase 4),,,
1633707236,43,4,Detector Off  (Veh Det #15),,,
1633707237,81,15,Detector Off  (Veh Det #4),,,
1633707237,81,4,Phase Omit On  (Phase 1),,,
1633707239,46,1,Phase End Yellow Cl  (Phase 4),,,
1633707239,9,4,Phase Begin Red Cl  (Phase 4),,,
1633707240,10,4,Phase Inactive  (Phase 4),,,
1633707240,12,4,Phase End Red Cl  (Phase 4),,,
1633707240,11,4,Phase On  (Phase 1),,,
1633707240,0,1,Phase Begin Green  (Phase 1),,,
1633707240,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633707240,61,1,Barrier Term  (Preceding Phase 1),,,
1633707241,31,1,Detector On  (Veh Det #14),,,
1633707243,82,14,Detector Off  (Veh Det #14),,,
1633707243,81,14,Detector On  (Veh Det #4),,,
1633707245,82,4,Detector On  (Veh Det #14),,,
1633707246,82,14,Phase Min Complete  (Phase 1),,,
1633707247,3,1,Detector Off  (Veh Det #1),,,
1633707247,81,1,Phase Call Dropped  (Phase 1),,,
1633707247,44,1,Detector On  (Veh Det #1),,,
1633707247,82,1,Phase Call Registered  (Phase 1),,,
1633707248,43,1,Detector On  (Veh Det #16),,,
1633707248,82,16,Detector Off  (Veh Det #1),,,
1633707248,81,1,Phase Call Dropped  (Phase 1),,,
1633707248,44,1,Phase Green Term  (Phase 1),,,
1633707248,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633707248,8,1,Phase Force Off  (Phase 1),,,
1633707248,6,1,Detector On  (Veh Det #1),,,
1633707248,82,1,Phase Check  (Phase 1),,,
1633707248,2,1,Phase Call Registered  (Phase 1),,,
1633707249,43,1,Detector Off  (Veh Det #16),,,
1633707250,81,16,Detector On  (Veh Det #15),,,
1633707251,82,15,Detector Off  (Veh Det #15),,,
1633707251,81,15,Detector On  (Veh Det #16),,,
1633707251,82,16,Detector Off  (Veh Det #16),,,
1633707252,81,16,Phase End Yellow Cl  (Phase 1),,,
1633707252,9,1,Phase Begin Red Cl  (Phase 1),,,
1633707253,10,1,Coord Cycle State,,,
1633707253,150,5,Phase Inactive  (Phase 1),,,
1633707253,12,1,Phase End Red Cl  (Phase 1),,,
1633707253,11,1,Phase On  (Phase 2),,,
1633707253,0,2,Phase Begin Green  (Phase 2),,,
1633707253,1,2,Ped Begin Walk  (Ped 2),,,
1633707253,21,2,Bike Call Off  (Phase 2),,,
1633707253,1102,2,Ped Omit On  (Ped 1),,,
1633707253,48,1,Coord Cycle State,,,
1633707253,150,1,Bike Call On  (Phase 2),,,
1633707260,1103,2,Detector Off  (Veh Det #11),,,
1633707261,81,11,Phase Min Complete  (Phase 2),,,
1633707261,3,2,Detector On  (Veh Det #11),,,
1633707262,82,11,Detector Off  (Veh Det #11),,,
1633707262,81,11,Detector On  (Veh Det #10),,,
1633707262,82,10,Detector On  (Veh Det #11),,,
1633707263,82,11,Detector Off  (Veh Det #11),,,
1633707264,81,11,Detector Off  (Veh Det #10),,,
1633707265,81,10,Detector On  (Veh Det #11),,,
1633707265,82,11,Detector On  (Veh Det #10),,,
1633707265,82,10,Detector On  (Veh Det #15),,,
1633707265,82,15,Ped Begin Clearance  (Ped 2),,,
1633707265,22,2,Phase Hold Released  (Phase 2),,,
1633707265,42,2,Phase Omit On  (Phase 2),,,
1633707265,46,2,Detector Off  (Veh Det #10),,,
1633707266,81,10,Detector Off  (Veh Det #11),,,
1633707266,81,11,Detector On  (Veh Det #12),,,
1633707266,82,12,Detector On  (Veh Det #10),,,
1633707267,82,10,Detector Off  (Veh Det #10),,,
1633707267,81,10,Detector Off  (Veh Det #12),,,
1633707269,81,12,Detector On  (Veh Det #11),,,
1633707269,82,11,Detector Off  (Veh Det #2),,,
1633707270,81,2,Detector On  (Veh Det #2),,,
1633707270,82,2,Detector Off  (Veh Det #11),,,
1633707272,81,11,Detector Off  (Veh Det #2),,,
1633707272,81,2,Detector On  (Veh Det #12),,,
1633707272,82,12,Detector On  (Veh Det #2),,,
1633707272,82,2,Detector On  (Veh Det #16),,,
1633707272,82,16,Detector Off  (Veh Det #12),,,
1633707273,81,12,Detector On  (Veh Det #10),,,
1633707273,82,10,Detector Off  (Veh Det #10),,,
1633707273,81,10,Detector Off  (Veh Det #16),,,
1633707273,81,16,Detector On  (Veh Det #13),,,
1633707274,82,13,Detector On  (Veh Det #9),,,
1633707274,82,9,Detector Off  (Veh Det #13),,,
1633707275,81,13,Detector Off  (Veh Det #9),,,
1633707275,81,9,Detector On  (Veh Det #11),,,
1633707275,82,11,Detector On  (Veh Det #13),,,
1633707276,82,13,Detector Off  (Veh Det #11),,,
1633707276,81,11,Detector On  (Veh Det #10),,,
1633707277,82,10,Detector Off  (Veh Det #10),,,
1633707277,81,10,Detector Off  (Veh Det #13),,,
1633707277,81,13,Detector On  (Veh Det #11),,,
1633707278,82,11,Detector Off  (Veh Det #11),,,
1633707279,81,11,Detector Off  (Veh Det #2),,,
1633707279,81,2,Detector On  (Veh Det #13),,,
1633707280,82,13,Coord Phase Yield Pt  (Phase 4),,,
1633707280,151,4,Phase Green Term  (Phase 2),,,
1633707280,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633707280,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633707280,23,2,Phase Omit Off  (Phase 2),,,
1633707280,47,2,Phase Omit Off  (Phase 4),,,
1633707280,47,4,Ped Omit Off  (Ped 4),,,
1633707280,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633707280,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633707280,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633707280,151,3,Phase Check  (Phase 2),,,
1633707280,2,2,Phase Omit Off  (Phase 1),,,
1633707280,47,1,Ped Omit Off  (Ped 1),,,
1633707281,49,1,Detector Off  (Veh Det #13),,,
1633707282,81,13,Detector On  (Veh Det #12),,,
1633707282,82,12,Detector Off  (Veh Det #12),,,
1633707282,81,12,Detector On  (Veh Det #2),,,
1633707283,82,2,Detector On  (Veh Det #9),,,
1633707284,82,9,Phase End Yellow Cl  (Phase 2),,,
1633707284,9,2,Phase Begin Red Cl  (Phase 2),,,
1633707284,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633707284,64,1,Detector On  (Veh Det #16),,,
1633707285,82,16,Detector Off  (Veh Det #9),,,
1633707285,81,9,Phase Inactive  (Phase 2),,,
1633707285,12,2,Phase End Red Cl  (Phase 2),,,
1633707285,11,2,Phase On  (Phase 4),,,
1633707285,0,4,Phase Begin Green  (Phase 4),,,
1633707285,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633707285,65,1,Barrier Term  (Preceding Phase 1),,,
1633707285,31,1,Ped Omit On  (Ped 4),,,
1633707285,48,4,Phase Hold Active  (Phase 2),,,
1633707286,41,2,Detector Off  (Veh Det #16),,,
1633707286,81,16,Detector On  (Veh Det #9),,,
1633707287,82,9,Detector On  (Veh Det #10),,,
1633707287,82,10,Detector Off  (Veh Det #9),,,
1633707288,81,9,Detector Off  (Veh Det #10),,,
1633707288,81,10,Detector On  (Veh Det #9),,,
1633707289,82,9,Detector On  (Veh Det #11),,,
1633707290,82,11,Detector Off  (Veh Det #15),,,
1633707290,81,15,Detector Off  (Veh Det #9),,,
1633707290,81,9,Detector On  (Veh Det #16),,,
1633707290,82,16,Detector Off  (Veh Det #11),,,
1633707291,81,11,Detector Off  (Veh Det #14),,,
1633707291,81,14,Phase Min Complete  (Phase 4),,,
1633707291,3,4,Detector On  (Veh Det #10),,,
1633707291,82,10,Detector Off  (Veh Det #16),,,
1633707292,81,16,Detector On  (Veh Det #15),,,
1633707293,82,15,Detector Off  (Veh Det #15),,,
1633707293,81,15,Detector On  (Veh Det #14),,,
1633707293,82,14,Detector Off  (Veh Det #10),,,
1633707295,81,10,Detector On  (Veh Det #13),,,
1633707295,82,13,Detector Off  (Veh Det #14),,,
1633707295,81,14,Detector Off  (Veh Det #13),,,
1633707295,81,13,Detector On  (Veh Det #11),,,
1633707297,82,11,Detector On  (Veh Det #14),,,
1633707297,82,14,Detector On  (Veh Det #15),,,
1633707297,82,15,Detector Off  (Veh Det #15),,,
1633707299,81,15,Detector Off  (Veh Det #14),,,
1633707299,81,14,Detector On  (Veh Det #16),,,
1633707299,82,16,Detector On  (Veh Det #13),,,
1633707300,82,13,Detector Off  (Veh Det #13),,,
1633707300,81,13,Detector Off  (Veh Det #16),,,
1633707300,81,16,Detector On  (Veh Det #15),,,
1633707300,82,15,Detector Off  (Veh Det #15),,,
1633707300,81,15,Detector On  (Veh Det #14),,,
1633707302,82,14,Detector On  (Veh Det #16),,,
1633707302,82,16,Detector Off  (Veh Det #14),,,
1633707303,81,14,Detector Off  (Veh Det #16),,,
1633707304,81,16,Phase Omit On  (Phase 4),,,
1633707304,46,4,Detector On  (Veh Det #13),,,
1633707305,82,13,Detector Off  (Veh Det #13),,,
1633707306,81,13,Detector On  (Veh Det #13),,,
1633707309,82,13,Detector Off  (Veh Det #13),,,
1633707313,81,13,Detector On  (Veh Det #14),,,
1633707313,82,14,Detector Off  (Veh Det #4),,,
1633707313,81,4,Phase Call Dropped  (Phase 4),,,
1633707313,44,4,Detector On  (Veh Det #16),,,
1633707313,82,16,Detector On  (Veh Det #4),,,
1633707313,82,4,Phase Call Registered  (Phase 4),,,
1633707314,43,4,Detector Off  (Veh Det #14),,,
1633707314,81,14,Detector Off  (Veh Det #16),,,
1633707315,81,16,Detector On  (Veh Det #14),,,
1633707315,82,14,Phase Green Term  (Phase 4),,,
1633707315,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633707315,8,4,Phase Force Off  (Phase 4),,,
1633707315,6,4,Phase Check  (Phase 4),,,
1633707316,2,4,Detector Off  (Veh Det #14),,,
1633707317,81,14,Phase Omit On  (Phase 1),,,
1633707318,46,1,Detector Off  (Veh Det #4),,,
1633707318,81,4,Detector On  (Veh Det #14),,,
1633707319,82,14,Detector On  (Veh Det #4),,,
1633707319,82,4,Detector Off  (Veh Det #14),,,
1633707319,81,14,Phase End Yellow Cl  (Phase 4),,,
1633707319,9,4,Phase Begin Red Cl  (Phase 4),,,
1633707320,10,4,Phase Inactive  (Phase 4),,,
1633707320,12,4,Phase End Red Cl  (Phase 4),,,
1633707320,11,4,Phase On  (Phase 1),,,
1633707320,0,1,Phase Begin Green  (Phase 1),,,
1633707320,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633707320,61,1,Barrier Term  (Preceding Phase 1),,,
1633707321,31,1,Detector Off  (Veh Det #4),,,
1633707326,81,4,Detector On  (Veh Det #16),,,
1633707326,82,16,Phase Min Complete  (Phase 1),,,
1633707327,3,1,Detector On  (Veh Det #15),,,
1633707328,82,15,Detector Off  (Veh Det #16),,,
1633707328,81,16,Phase Green Term  (Phase 1),,,
1633707328,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633707328,8,1,Phase Force Off  (Phase 1),,,
1633707328,6,1,Detector On  (Veh Det #4),,,
1633707328,82,4,Phase Check  (Phase 1),,,
1633707328,2,1,Detector Off  (Veh Det #15),,,
1633707330,81,15,Detector On  (Veh Det #9),,,
1633707331,82,9,Detector Off  (Veh Det #9),,,
1633707332,81,9,Detector Off  (Veh Det #1),,,
1633707332,81,1,Phase Call Dropped  (Phase 1),,,
1633707332,44,1,Phase End Yellow Cl  (Phase 1),,,
1633707332,9,1,Phase Begin Red Cl  (Phase 1),,,
1633707333,10,1,Coord Cycle State,,,
1633707333,150,5,Phase Inactive  (Phase 1),,,
1633707333,12,1,Phase End Red Cl  (Phase 1),,,
1633707333,11,1,Phase On  (Phase 2),,,
1633707333,0,2,Phase Begin Green  (Phase 2),,,
1633707333,1,2,Ped Begin Walk  (Ped 2),,,
1633707333,21,2,Bike Call Off  (Phase 2),,,
1633707333,1102,2,Ped Omit On  (Ped 1),,,
1633707333,48,1,Coord Cycle State,,,
1633707333,150,1,Bike Call On  (Phase 2),,,
1633707335,1103,2,Detector On  (Veh Det #14),,,
1633707337,82,14,Detector Off  (Veh Det #14),,,
1633707341,81,14,Phase Min Complete  (Phase 2),,,
1633707342,3,2,Detector Off  (Veh Det #11),,,
1633707344,81,11,Detector On  (Veh Det #11),,,
1633707345,82,11,Ped Begin Clearance  (Ped 2),,,
1633707345,22,2,Phase Hold Released  (Phase 2),,,
1633707345,42,2,Phase Omit On  (Phase 2),,,
1633707346,46,2,Detector Off  (Veh Det #11),,,
1633707347,81,11,Ped Detector On  (Ped Det #4),,,
1633707347,90,4,Ped Call Registered  (Ped 4),,,
1633707347,45,4,Ped Detector Off  (Ped Det #4),,,
1633707347,89,4,Detector On  (Veh Det #11),,,
1633707347,82,11,Ped Detector On  (Ped Det #4),,,
1633707348,90,4,Ped Detector Off  (Ped Det #4),,,
1633707348,89,4,Detector Off  (Veh Det #11),,,
1633707348,81,11,Detector On  (Veh Det #9),,,
1633707349,82,9,Detector On  (Veh Det #12),,,
1633707349,82,12,Detector Off  (Veh Det #9),,,
1633707350,81,9,Detector On  (Veh Det #10),,,
1633707350,82,10,Detector Off  (Veh Det #12),,,
1633707351,81,12,Detector On  (Veh Det #14),,,
1633707352,82,14,Detector Off  (Veh Det #10),,,
1633707352,81,10,Detector Off  (Veh Det #14),,,
1633707352,81,14,Detector On  (Veh Det #11),,,
1633707353,82,11,Detector Off  (Veh Det #11),,,
1633707354,81,11,Detector On  (Veh Det #11),,,
1633707354,82,11,Detector Off  (Veh Det #2),,,
1633707354,81,2,Detector On  (Veh Det #2),,,
1633707354,82,2,Detector On  (Veh Det #10),,,
